"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Manipur","Tamenglong","2023-10-01","2023","10","18.7427711631","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-07","2023","10","20.5100160292","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-08","2023","10","19.5048939317","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-09","2023","10","19.2062853755","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-10","2023","10","18.8649495602","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-11","2023","10","18.4637201542","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-12","2023","10","18.1404845232","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-13","2023","10","17.9746598011","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-14","2023","10","17.6633959754","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-15","2023","10","17.3760200353","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-16","2023","10","17.092651242","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-17","2023","10","16.8298542399","NRSC VIC MODEL"
"Manipur","Tamenglong","2023-10-18","2023","10","16.5779156237","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-01","2023","10","19.5289169805","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-07","2023","10","17.8003953067","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-08","2023","10","17.5085982019","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-09","2023","10","17.2833094625","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-10","2023","10","17.0094147001","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-11","2023","10","16.7642054846","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-12","2023","10","16.6427818628","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-13","2023","10","16.432728904","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-14","2023","10","16.2147927772","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-15","2023","10","15.9973090264","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-16","2023","10","15.7914503833","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-17","2023","10","15.5868044261","NRSC VIC MODEL"
"Manipur","Tengnoupal","2023-10-18","2023","10","15.3964338987","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-01","2023","10","20.6727358313","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-07","2023","10","20.7985125763","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-08","2023","10","20.1980441492","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-09","2023","10","19.7608985642","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-10","2023","10","19.2531376755","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-11","2023","10","18.8563471907","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-12","2023","10","18.4365763064","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-13","2023","10","18.0345448781","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-14","2023","10","17.6265951053","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-15","2023","10","17.2186095713","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-16","2023","10","16.8273006405","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-17","2023","10","16.4616478252","NRSC VIC MODEL"
"Manipur","Thoubal","2023-10-18","2023","10","16.1353189572","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-01","2023","10","19.8140509306","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-07","2023","10","19.207644373","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-08","2023","10","18.835329925","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-09","2023","10","18.5616587104","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-10","2023","10","18.2655788619","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-11","2023","10","17.9779640398","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-12","2023","10","17.9802795374","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-13","2023","10","17.7610341953","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-14","2023","10","17.5214456024","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-15","2023","10","17.2750729346","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-16","2023","10","17.0269911857","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-17","2023","10","16.7897776565","NRSC VIC MODEL"
"Manipur","Ukhrul","2023-10-18","2023","10","16.5679369055","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-01","2023","10","26.6106076961","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-07","2023","10","31.0519987348","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-08","2023","10","30.3206421473","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-09","2023","10","28.6689982717","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-10","2023","10","27.1861121386","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-11","2023","10","25.887837772","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-12","2023","10","24.9128634542","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-13","2023","10","24.2621137648","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-14","2023","10","23.8009654478","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-15","2023","10","23.3925276143","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-16","2023","10","23.0359792002","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-17","2023","10","22.6892855927","NRSC VIC MODEL"
"Meghalaya","East Garo Hills","2023-10-18","2023","10","22.376653839","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-01","2023","10","28.1152315419","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-07","2023","10","32.5342060875","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-08","2023","10","31.5080386485","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-09","2023","10","31.8941813546","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-10","2023","10","30.1348953292","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-11","2023","10","28.702850888","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-12","2023","10","28.0096123889","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-13","2023","10","27.301874942","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-14","2023","10","26.7126415975","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-15","2023","10","26.2353389994","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-16","2023","10","25.7794832147","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-17","2023","10","25.3703030417","NRSC VIC MODEL"
"Meghalaya","East Jaintia Hills","2023-10-18","2023","10","24.9902731521","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-01","2023","10","27.3446922707","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-07","2023","10","31.3571199072","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-08","2023","10","31.2692576385","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-09","2023","10","31.0550163696","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-10","2023","10","29.623303512","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-11","2023","10","27.613281336","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-12","2023","10","26.1103285656","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-13","2023","10","25.0610907529","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-14","2023","10","24.2743056532","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-15","2023","10","24.4113569373","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-16","2023","10","23.696014537","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-17","2023","10","23.1544798501","NRSC VIC MODEL"
"Meghalaya","East Khasi Hills","2023-10-18","2023","10","22.7036787405","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-01","2023","10","22.8458186086","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-07","2023","10","25.3571732614","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-08","2023","10","24.587800035","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-09","2023","10","23.4145224251","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-10","2023","10","22.6868596971","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-11","2023","10","22.0225623806","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-12","2023","10","21.6262681086","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-13","2023","10","21.2520008019","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-14","2023","10","20.9505355452","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-15","2023","10","20.6603215412","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-16","2023","10","20.3956308835","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-17","2023","10","20.1353964351","NRSC VIC MODEL"
"Meghalaya","North Garo Hills","2023-10-18","2023","10","19.9001634384","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-01","2023","10","28.8066896792","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-07","2023","10","30.60647876","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-08","2023","10","29.5992492405","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-09","2023","10","28.5129828802","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-10","2023","10","28.0665412936","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-11","2023","10","27.2732625751","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-12","2023","10","26.6184296163","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-13","2023","10","26.3090478258","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-14","2023","10","25.910163238","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-15","2023","10","25.5284084039","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-16","2023","10","25.2017890122","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-17","2023","10","24.8956842453","NRSC VIC MODEL"
"Meghalaya","Ri Bhoi","2023-10-18","2023","10","25.0534981119","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-01","2023","10","24.3866273981","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-07","2023","10","30.173448203","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-08","2023","10","28.8784469804","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-09","2023","10","27.3221265068","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-10","2023","10","26.0264848207","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-11","2023","10","24.9822476067","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-12","2023","10","24.1771484851","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-13","2023","10","23.6167348242","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-14","2023","10","23.1864338354","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-15","2023","10","22.8120247049","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-16","2023","10","22.4679902384","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-17","2023","10","22.1384431647","NRSC VIC MODEL"
"Meghalaya","South Garo Hills","2023-10-18","2023","10","21.8323856811","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-01","2023","10","15.2870800952","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-07","2023","10","16.8681527977","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-08","2023","10","16.1989561661","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-09","2023","10","15.563333387","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-10","2023","10","15.2437043029","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-11","2023","10","14.8477527808","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-12","2023","10","14.4742776544","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-13","2023","10","14.1890383901","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-14","2023","10","13.9592459557","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-15","2023","10","13.7055296151","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-16","2023","10","13.4595521357","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-17","2023","10","13.2252604525","NRSC VIC MODEL"
"Meghalaya","South West Garo Hills","2023-10-18","2023","10","12.9930841481","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-01","2023","10","22.2169773741","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-07","2023","10","26.8280949728","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-08","2023","10","25.5176422497","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-09","2023","10","24.2226529433","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-10","2023","10","22.822158282","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-11","2023","10","21.6911994037","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-12","2023","10","20.9332308887","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-13","2023","10","20.3764519485","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-14","2023","10","19.9334896743","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-15","2023","10","19.5515500741","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-16","2023","10","19.2131710674","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-17","2023","10","18.9024830583","NRSC VIC MODEL"
"Meghalaya","South West Khasi Hills","2023-10-18","2023","10","18.6150838552","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-01","2023","10","27.1991111401","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-07","2023","10","28.2194702322","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-08","2023","10","28.9542940547","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-09","2023","10","27.4547591965","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-10","2023","10","27.2282824165","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-11","2023","10","26.4555116271","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-12","2023","10","26.3671519664","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-13","2023","10","25.781417679","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-14","2023","10","25.383185942","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-15","2023","10","24.9852402126","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-16","2023","10","24.614982663","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-17","2023","10","24.2448926702","NRSC VIC MODEL"
"Meghalaya","West Garo Hills","2023-10-18","2023","10","23.9791926856","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-01","2023","10","25.3327066381","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-07","2023","10","29.0174935721","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-08","2023","10","28.4765970488","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-09","2023","10","28.1458083821","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-10","2023","10","27.2588117595","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-11","2023","10","25.8729321874","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-12","2023","10","25.0506384206","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-13","2023","10","24.4016937641","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-14","2023","10","23.9031424304","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-15","2023","10","23.5023560863","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-16","2023","10","23.1352242191","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-17","2023","10","22.7772024043","NRSC VIC MODEL"
"Meghalaya","West Jaintia Hills","2023-10-18","2023","10","22.4569219055","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-01","2023","10","29.4241107003","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-07","2023","10","34.3077237538","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-08","2023","10","32.9431770119","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-09","2023","10","31.3973178759","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-10","2023","10","30.0579693175","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-11","2023","10","28.8970040542","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-12","2023","10","27.9969252401","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-13","2023","10","27.3342676719","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-14","2023","10","26.8044150007","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-15","2023","10","26.4744992189","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-16","2023","10","26.0378119672","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-17","2023","10","25.6589611376","NRSC VIC MODEL"
"Meghalaya","West Khasi Hills","2023-10-18","2023","10","25.3083307679","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-01","2023","10","21.4108514458","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-07","2023","10","21.3173398761","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-08","2023","10","20.351231513","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-09","2023","10","19.8377867051","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-10","2023","10","19.3293020944","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-11","2023","10","18.9074809307","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-12","2023","10","18.9515317718","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-13","2023","10","18.5896529846","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-14","2023","10","18.236232386","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-15","2023","10","17.8973733393","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-16","2023","10","17.5762499295","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-17","2023","10","17.2714036002","NRSC VIC MODEL"
"Mizoram","Aizawl","2023-10-18","2023","10","16.9778991668","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-01","2023","10","18.9416761219","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-07","2023","10","18.1024632352","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-08","2023","10","17.7245578485","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-09","2023","10","17.4748886408","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-10","2023","10","17.1590081113","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-11","2023","10","16.8718805868","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-12","2023","10","16.657770312","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-13","2023","10","16.4343046195","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-14","2023","10","16.1831162474","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-15","2023","10","15.9287926576","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-16","2023","10","15.6842775549","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-17","2023","10","15.4526135092","NRSC VIC MODEL"
"Mizoram","Champhai","2023-10-18","2023","10","15.2179145382","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-01","2023","10","23.7250356092","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-07","2023","10","26.2088492986","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-08","2023","10","25.0472265087","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-09","2023","10","24.4230671653","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-10","2023","10","23.9140080411","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-11","2023","10","23.32679658","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-12","2023","10","23.1406225568","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-13","2023","10","22.7170194659","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-14","2023","10","22.2854914468","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-15","2023","10","21.9073320982","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-16","2023","10","21.5617085864","NRSC VIC MODEL"
"Mizoram","Kolasib","2023-10-17","2023","10","21.2412800371","NRSC VIC MODEL"
